"","Fiscalyear","Ccode","Dcode","RegularADA","SpecialEdADA","ROCPADA","AdultEdADA","K12ADA","K12ADA_C"
"13934",2015,51,71381,NA,NA,NA,NA,461.66,461.66
"13935",2015,51,71399,NA,NA,NA,NA,1720.25,1720.25
"13936",2015,51,71407,NA,NA,NA,NA,148.07,148.07
"13937",2015,51,71415,NA,NA,NA,NA,72.41,72.41
"13938",2015,51,71423,NA,NA,NA,NA,140.09,140.09
"13939",2015,51,71431,NA,NA,NA,NA,198,198
"13940",2015,51,71449,NA,NA,NA,NA,706.86,706.86
"13941",2015,51,71456,NA,NA,NA,NA,170.27,170.27
"13942",2015,51,71464,NA,NA,NA,NA,12049.1,12049.1
"13943",2015,52,10520,NA,NA,NA,NA,0,NA
"13944",2015,52,71472,NA,NA,NA,NA,727.89,727.89
"13945",2015,52,71498,NA,NA,NA,NA,2004.03,2004.03
"13946",2015,52,71506,NA,NA,NA,NA,870.42,870.42
"13947",2015,52,71514,NA,NA,NA,NA,14.32,14.32
"13948",2015,52,71522,NA,NA,NA,NA,1027.04,1027.04
"13949",2015,52,71530,NA,NA,NA,NA,21.74,21.74
"13950",2015,52,71548,NA,NA,NA,NA,410.63,410.63
"13951",2015,52,71555,NA,NA,NA,NA,100.67,100.67
"13952",2015,52,71563,NA,NA,NA,NA,303.14,303.14
"13953",2015,52,71571,NA,NA,NA,NA,530.76,530.76
"13954",2015,52,71621,NA,NA,NA,NA,2073.16,2073.16
"13955",2015,52,71639,NA,NA,NA,NA,1453.06,1453.06
"13956",2015,52,71647,NA,NA,NA,NA,139.12,139.12
"13957",2015,52,71654,NA,NA,NA,NA,235.52,235.52
"13958",2015,53,10538,NA,NA,NA,NA,0,NA
"13959",2015,53,71662,NA,NA,NA,NA,91.65,91.65
"13960",2015,53,71670,NA,NA,NA,NA,8.72,8.72
"13961",2015,53,71696,NA,NA,NA,NA,173.82,173.82
"13962",2015,53,71738,NA,NA,NA,NA,74.57,74.57
"13963",2015,53,71746,NA,NA,NA,NA,51.6,51.6
"13964",2015,53,71761,NA,NA,NA,NA,9.35,9.35
"13965",2015,53,73833,NA,NA,NA,NA,108.87,108.87
"13966",2015,53,75028,NA,NA,NA,NA,256.31,256.31
"13967",2015,53,76513,NA,NA,NA,NA,629.37,629.37
"13968",2015,54,10546,NA,NA,NA,NA,0,NA
"13969",2015,54,71795,NA,NA,NA,NA,81.03,81.03
"13970",2015,54,71803,NA,NA,NA,NA,313.89,313.89
"13971",2015,54,71811,NA,NA,NA,NA,548.25,548.25
"13972",2015,54,71829,NA,NA,NA,NA,192.52,192.52
"13973",2015,54,71837,NA,NA,NA,NA,2553.35,4336.77
"13974",2015,54,71845,NA,NA,NA,NA,0,NA
"13975",2015,54,71852,NA,NA,NA,NA,195.57,195.57
"13976",2015,54,71860,NA,NA,NA,NA,3949.85,3949.85
"13977",2015,54,71894,NA,NA,NA,NA,157.43,157.43
"13978",2015,54,71902,NA,NA,NA,NA,1877.45,1877.45
"13979",2015,54,71944,NA,NA,NA,NA,237.63,237.63
"13980",2015,54,71951,NA,NA,NA,NA,15.67,15.67
"13981",2015,54,71969,NA,NA,NA,NA,438.89,438.89
"13982",2015,54,71985,NA,NA,NA,NA,479.71,479.71
"13983",2015,54,71993,NA,NA,NA,NA,4035.46,4068.32
"13984",2015,54,72009,NA,NA,NA,NA,430.16,430.16
"13985",2015,54,72017,NA,NA,NA,NA,534.61,534.61
"13986",2015,54,72025,NA,NA,NA,NA,98.4,98.4
"13987",2015,54,72033,NA,NA,NA,NA,505.84,505.84
"13988",2015,54,72041,NA,NA,NA,NA,1063.98,1063.98
"13989",2015,54,72058,NA,NA,NA,NA,477.58,477.58
"13990",2015,54,72082,NA,NA,NA,NA,635.37,635.37
"13991",2015,54,72090,NA,NA,NA,NA,356.32,356.32
"13992",2015,54,72108,NA,NA,NA,NA,81.9,81.9
"13993",2015,54,72116,NA,NA,NA,NA,298.08,298.08
"13994",2015,54,72132,NA,NA,NA,NA,287.71,287.71
"13995",2015,54,72140,NA,NA,NA,NA,133.81,133.81
"13996",2015,54,72157,NA,NA,NA,NA,807.25,807.25
"13997",2015,54,72173,NA,NA,NA,NA,793.55,793.55
"13998",2015,54,72181,NA,NA,NA,NA,339.86,339.86
"13999",2015,54,72199,NA,NA,NA,NA,897.47,897.47
"14000",2015,54,72207,NA,NA,NA,NA,139.81,139.81
"14001",2015,54,72215,NA,NA,NA,NA,543.7,543.7
"14002",2015,54,72223,NA,NA,NA,NA,208.82,208.82
"14003",2015,54,72231,NA,NA,NA,NA,9257.6,9257.6
"14004",2015,54,72249,NA,NA,NA,NA,4913.15,5063.48
"14005",2015,54,72256,NA,NA,NA,NA,25996.52,26922.72
"14006",2015,54,72264,NA,NA,NA,NA,231.15,231.15
"14007",2015,54,72298,NA,NA,NA,NA,434.95,434.95
"14008",2015,54,75325,NA,NA,NA,NA,2456.71,2456.71
"14009",2015,54,75523,NA,NA,NA,NA,12617.26,12617.26
"14010",2015,54,75531,NA,NA,NA,NA,6314.24,6314.24
"14011",2015,54,76794,NA,NA,NA,NA,2176.96,2176.96
"14012",2015,54,76836,NA,NA,NA,NA,2769.15,2769.15
"14013",2015,55,10553,NA,NA,NA,NA,0,NA
"14014",2015,55,72306,NA,NA,NA,NA,119.68,119.68
"14015",2015,55,72348,NA,NA,NA,NA,474.24,474.24
"14016",2015,55,72355,NA,NA,NA,NA,444.28,444.28
"14017",2015,55,72363,NA,NA,NA,NA,319.59,319.59
"14018",2015,55,72371,NA,NA,NA,NA,670.06,670.06
"14019",2015,55,72389,NA,NA,NA,NA,929.26,929.26
"14020",2015,55,72397,NA,NA,NA,NA,482.51,482.51
"14021",2015,55,72405,NA,NA,NA,NA,380.27,380.27
"14022",2015,55,72413,NA,NA,NA,NA,428.38,428.38
"14023",2015,55,72421,NA,NA,NA,NA,248.34,248.34
"14024",2015,55,75184,NA,NA,NA,NA,282.32,282.32
"14025",2015,56,10561,NA,NA,NA,NA,0,NA
"14026",2015,56,40295,NA,NA,NA,NA,0,NA
"14027",2015,56,72447,NA,NA,NA,NA,554.55,554.55
"14028",2015,56,72454,NA,NA,NA,NA,3588.13,3588.13
"14029",2015,56,72462,NA,NA,NA,NA,8161.06,8161.06
"14030",2015,56,72470,NA,NA,NA,NA,581.43,581.43
"14031",2015,56,72504,NA,NA,NA,NA,135.03,135.03
"14032",2015,56,72512,NA,NA,NA,NA,2585.08,2585.08
"14033",2015,56,72520,NA,NA,NA,NA,2427.1,2427.1
"14034",2015,56,72538,NA,NA,NA,NA,16361.67,16361.67
"14035",2015,56,72546,NA,NA,NA,NA,15205.36,15205.36
"14036",2015,56,72553,NA,NA,NA,NA,6391.48,6391.48
"14037",2015,56,72561,NA,NA,NA,NA,4880.64,4880.64
"14038",2015,56,72579,NA,NA,NA,NA,53.48,53.48
"14039",2015,56,72603,NA,NA,NA,NA,16472.65,16472.65
"14040",2015,56,72611,NA,NA,NA,NA,215.92,215.92
"14041",2015,56,72652,NA,NA,NA,NA,16412.09,16412.09
"14042",2015,56,73759,NA,NA,NA,NA,18606.46,18606.46
"14043",2015,56,73874,NA,NA,NA,NA,4474.17,4474.17
"14044",2015,56,73940,NA,NA,NA,NA,6251.83,6251.83
"14045",2015,56,76828,NA,NA,NA,NA,5317.17,5317.17
"14046",2015,57,10579,NA,NA,NA,NA,0,NA
"14047",2015,57,72678,NA,NA,NA,NA,7653.03,7653.03
"14048",2015,57,72686,NA,NA,NA,NA,908.68,908.68
"14049",2015,57,72694,NA,NA,NA,NA,7274.67,7274.67
"14050",2015,57,72702,NA,NA,NA,NA,1461.86,1461.86
"14051",2015,57,72710,NA,NA,NA,NA,9333.38,9333.38
"14052",2015,58,10587,NA,NA,NA,NA,0,NA
"14053",2015,58,72728,NA,NA,NA,NA,64.49,64.49
"14054",2015,58,72736,NA,NA,NA,NA,8823.02,8823.02
"14055",2015,58,72744,NA,NA,NA,NA,1206.87,1206.87
"14056",2015,58,72751,NA,NA,NA,NA,1204.41,1204.41
"14057",2015,58,72769,NA,NA,NA,NA,656.85,656.85
"14058",2016,1,10017,NA,NA,NA,NA,0,NA
"14059",2016,1,40402,NA,NA,NA,NA,0,NA
"14060",2016,1,40410,NA,NA,NA,NA,0,NA
"14061",2016,1,40428,NA,NA,NA,NA,0,NA
"14062",2016,1,61119,NA,NA,NA,NA,9061.77,NA
"14063",2016,1,61127,NA,NA,NA,NA,3601.47,3601.47
"14064",2016,1,61143,NA,NA,NA,NA,9171.43,9171.43
"14065",2016,1,61150,NA,NA,NA,NA,9022.97,9022.97
"14066",2016,1,61168,NA,NA,NA,NA,644.25,644.25
"14067",2016,1,61176,NA,NA,NA,NA,33781.3,33781.3
"14068",2016,1,61192,NA,NA,NA,NA,19670.34,19670.34
"14069",2016,1,61200,NA,NA,NA,NA,12722.78,12722.78
"14070",2016,1,61218,NA,NA,NA,NA,17.19,17.19
"14071",2016,1,61234,NA,NA,NA,NA,5614.15,5614.15
"14072",2016,1,61242,NA,NA,NA,NA,11341.68,11341.68
"14073",2016,1,61259,NA,NA,NA,NA,34942.22,34942.22
"14074",2016,1,61275,NA,NA,NA,NA,2605.44,2605.44
"14075",2016,1,61291,NA,NA,NA,NA,8222.87,8222.87
"14076",2016,1,61309,NA,NA,NA,NA,10133.18,10133.18
"14077",2016,1,75093,NA,NA,NA,NA,10427.27,10427.27
"14078",2016,1,75101,NA,NA,NA,NA,14362.38,14362.38
"14079",2016,1,75119,NA,NA,NA,NA,263.93,263.93
"14080",2016,2,10025,NA,NA,NA,NA,0,NA
"14081",2016,2,61333,NA,NA,NA,NA,77.17,77.17
"14082",2016,3,10033,NA,NA,NA,NA,0,NA
"14083",2016,3,73981,NA,NA,NA,NA,3648.9,3648.9
"14084",2016,4,10041,NA,NA,NA,NA,0,NA
"14085",2016,4,61382,NA,NA,NA,NA,80.6,80.6
"14086",2016,4,61408,NA,NA,NA,NA,572.99,572.99
"14087",2016,4,61424,NA,NA,NA,NA,11407.66,11407.66
"14088",2016,4,61432,NA,NA,NA,NA,948.56,948.56
"14089",2016,4,61440,NA,NA,NA,NA,12.84,12.84
"14090",2016,4,61457,NA,NA,NA,NA,95.78,95.78
"14091",2016,4,61499,NA,NA,NA,NA,280.41,280.41
"14092",2016,4,61507,NA,NA,NA,NA,2249.58,2249.58
"14093",2016,4,61515,NA,NA,NA,NA,1943.28,1943.28
"14094",2016,4,61523,NA,NA,NA,NA,1184.08,1184.08
"14095",2016,4,61531,NA,NA,NA,NA,3165.19,3165.19
"14096",2016,4,61549,NA,NA,NA,NA,1409.09,1409.09
"14097",2016,4,73379,NA,NA,NA,NA,54.79,54.79
"14098",2016,4,75507,NA,NA,NA,NA,1916.7,1916.7
"14099",2016,5,10058,NA,NA,NA,NA,0,NA
"14100",2016,5,61556,NA,NA,NA,NA,650.13,650.13
"14101",2016,5,61564,NA,NA,NA,NA,2771.85,2771.85
"14102",2016,5,61572,NA,NA,NA,NA,797.37,797.37
"14103",2016,5,61580,NA,NA,NA,NA,561.65,561.65
"14104",2016,6,10066,NA,NA,NA,NA,0,NA
"14105",2016,6,61598,NA,NA,NA,NA,1400.3,1400.3
"14106",2016,6,61606,NA,NA,NA,NA,320.75,320.75
"14107",2016,6,61614,NA,NA,NA,NA,1424.92,1424.92
"14108",2016,6,61622,NA,NA,NA,NA,1276.87,1276.87
"14109",2016,7,10074,NA,NA,NA,NA,0,NA
"14110",2016,7,40782,NA,NA,NA,NA,0,NA
"14111",2016,7,61630,NA,NA,NA,NA,5287.7,5287.7
"14112",2016,7,61648,NA,NA,NA,NA,15915.76,15915.76
"14113",2016,7,61655,NA,NA,NA,NA,8689.54,8689.54
"14114",2016,7,61663,NA,NA,NA,NA,1543.3,1543.3
"14115",2016,7,61671,NA,NA,NA,NA,69.3,69.3
"14116",2016,7,61697,NA,NA,NA,NA,1556.57,1556.57
"14117",2016,7,61705,NA,NA,NA,NA,562.61,562.61
"14118",2016,7,61713,NA,NA,NA,NA,3512.99,3512.99
"14119",2016,7,61721,NA,NA,NA,NA,7697.34,7697.34
"14120",2016,7,61739,NA,NA,NA,NA,3961.93,3961.93
"14121",2016,7,61747,NA,NA,NA,NA,1840.07,1840.07
"14122",2016,7,61754,NA,NA,NA,NA,30119.97,30119.97
"14123",2016,7,61762,NA,NA,NA,NA,4838.32,4838.32
"14124",2016,7,61770,NA,NA,NA,NA,2467.46,2467.46
"14125",2016,7,61788,NA,NA,NA,NA,10839.43,10839.43
"14126",2016,7,61796,NA,NA,NA,NA,27003.81,27003.81
"14127",2016,7,61804,NA,NA,NA,NA,31423.91,31423.91
"14128",2016,7,61812,NA,NA,NA,NA,3487.22,3487.22
"14129",2016,8,10082,NA,NA,NA,NA,0,NA
"14130",2016,8,61820,NA,NA,NA,NA,3390.42,3390.42
"14131",2016,9,10090,NA,NA,NA,NA,0,NA
"14132",2016,9,40287,NA,NA,NA,NA,0,NA
"14133",2016,9,61838,NA,NA,NA,NA,4226.48,4499.9
"14134",2016,9,61846,NA,NA,NA,NA,399.52,399.52
"14135",2016,9,61853,NA,NA,NA,NA,6209.69,6285.33
"14136",2016,9,61879,NA,NA,NA,NA,456.13,456.13
"14137",2016,9,61887,NA,NA,NA,NA,653.93,653.93
"14138",2016,9,61895,NA,NA,NA,NA,15.54,15.54
"14139",2016,9,61903,NA,NA,NA,NA,3657.15,3657.15
"14140",2016,9,61911,NA,NA,NA,NA,134.96,134.96
"14141",2016,9,61929,NA,NA,NA,NA,1030.59,1030.59
"14142",2016,9,61945,NA,NA,NA,NA,296.41,296.41
"14143",2016,9,61952,NA,NA,NA,NA,1230.6,1230.6
"14144",2016,9,61960,NA,NA,NA,NA,648.57,648.57
"14145",2016,9,61978,NA,NA,NA,NA,3624.92,3624.92
"14146",2016,9,61986,NA,NA,NA,NA,8.02,8.02
"14147",2016,9,73783,NA,NA,NA,NA,1012.9,1012.9
"14148",2016,10,10108,NA,NA,NA,NA,0,NA
"14149",2016,10,40535,NA,NA,NA,NA,0,NA
"14150",2016,10,40543,NA,NA,NA,NA,0,NA
"14151",2016,10,40816,NA,NA,NA,NA,0,NA
"14152",2016,10,40972,NA,NA,NA,NA,0,NA
"14153",2016,10,40980,NA,NA,NA,NA,0,NA
"14154",2016,10,61994,NA,NA,NA,NA,0,172.06
"14155",2016,10,62026,NA,NA,NA,NA,51.07,51.07
"14156",2016,10,62042,NA,NA,NA,NA,111.62,111.62
"14157",2016,10,62109,NA,NA,NA,NA,235.28,235.28
"14158",2016,10,62117,NA,NA,NA,NA,40553.89,40553.89
"14159",2016,10,62125,NA,NA,NA,NA,4159.06,4159.06
"14160",2016,10,62158,NA,NA,NA,NA,2468.6,2468.6
"14161",2016,10,62166,NA,NA,NA,NA,66293.69,66293.69
"14162",2016,10,62240,NA,NA,NA,NA,0,2225.98
"14163",2016,10,62257,NA,NA,NA,NA,1102.17,1102.17
"14164",2016,10,62265,NA,NA,NA,NA,9205.5,9205.5
"14165",2016,10,62281,NA,NA,NA,NA,653,653
"14166",2016,10,62323,NA,NA,NA,NA,168.62,168.62
"14167",2016,10,62331,NA,NA,NA,NA,290.09,290.09
"14168",2016,10,62356,NA,NA,NA,NA,378.55,378.55
"14169",2016,10,62364,NA,NA,NA,NA,3232.13,3232.13
"14170",2016,10,62372,NA,NA,NA,NA,88.4,88.4
"14171",2016,10,62380,NA,NA,NA,NA,261.41,261.41
"14172",2016,10,62414,NA,NA,NA,NA,9751.04,9751.04
"14173",2016,10,62430,NA,NA,NA,NA,6154.01,6154.01
"14174",2016,10,62513,NA,NA,NA,NA,410.86,410.86
"14175",2016,10,62539,NA,NA,NA,NA,356.74,356.74
"14176",2016,10,62547,NA,NA,NA,NA,211.59,211.59
"14177",2016,10,73809,NA,NA,NA,NA,2222.61,2222.61
"14178",2016,10,73965,NA,NA,NA,NA,14981.79,14981.79
"14179",2016,10,73999,NA,NA,NA,NA,4944.46,4944.46
"14180",2016,10,75127,NA,NA,NA,NA,3157.67,3157.67
"14181",2016,10,75234,NA,NA,NA,NA,1619.04,1619.04
"14182",2016,10,75275,NA,NA,NA,NA,1219.91,1219.91
"14183",2016,10,75408,NA,NA,NA,NA,1562.59,1562.59
"14184",2016,10,75598,NA,NA,NA,NA,1396.81,1396.81
"14185",2016,10,76554,NA,NA,NA,NA,0,NA
"14186",2016,10,76778,NA,NA,NA,NA,2468.77,2468.77
"14187",2016,11,10116,NA,NA,NA,NA,0,NA
"14188",2016,11,62554,NA,NA,NA,NA,187.47,187.47
"14189",2016,11,62596,NA,NA,NA,NA,165.35,165.35
"14190",2016,11,62638,NA,NA,NA,NA,193.4,193.4
"14191",2016,11,62646,NA,NA,NA,NA,157.85,157.85
"14192",2016,11,62653,NA,NA,NA,NA,82.7,82.7
"14193",2016,11,62661,NA,NA,NA,NA,1360.91,1360.91
"14194",2016,11,75481,NA,NA,NA,NA,2099.56,2099.56
"14195",2016,11,76562,NA,NA,NA,NA,669.41,669.41
"14196",2016,12,10124,NA,NA,NA,NA,0,NA
"14197",2016,12,62679,NA,NA,NA,NA,475.67,475.67
"14198",2016,12,62687,NA,NA,NA,NA,1366.53,1366.53
"14199",2016,12,62695,NA,NA,NA,NA,15.74,15.74
"14200",2016,12,62703,NA,NA,NA,NA,159.4,159.4
"14201",2016,12,62729,NA,NA,NA,NA,20.46,20.46
"14202",2016,12,62737,NA,NA,NA,NA,127.66,127.66
"14203",2016,12,62745,NA,NA,NA,NA,594.32,594.32
"14204",2016,12,62794,NA,NA,NA,NA,139.49,139.49
"14205",2016,12,62810,NA,NA,NA,NA,1007.22,1007.22
"14206",2016,12,62828,NA,NA,NA,NA,282.31,282.31
"14207",2016,12,62836,NA,NA,NA,NA,65.8,65.8
"14208",2016,12,62851,NA,NA,NA,NA,10.4,10.4
"14209",2016,12,62885,NA,NA,NA,NA,184.54,184.54
"14210",2016,12,62893,NA,NA,NA,NA,435.37,435.37
"14211",2016,12,62901,NA,NA,NA,NA,939.15,939.15
"14212",2016,12,62919,NA,NA,NA,NA,25.75,25.75
"14213",2016,12,62927,NA,NA,NA,NA,96.36,96.36
"14214",2016,12,62935,NA,NA,NA,NA,10.17,10.17
"14215",2016,12,62950,NA,NA,NA,NA,1085.8,1085.8
"14216",2016,12,62968,NA,NA,NA,NA,16.06,16.06
"14217",2016,12,62976,NA,NA,NA,NA,502.57,502.57
"14218",2016,12,62984,NA,NA,NA,NA,30.33,30.33
"14219",2016,12,63008,NA,NA,NA,NA,315.33,315.33
"14220",2016,12,63024,NA,NA,NA,NA,195.9,195.9
"14221",2016,12,63032,NA,NA,NA,NA,398.8,398.8
"14222",2016,12,63040,NA,NA,NA,NA,677.11,677.11
"14223",2016,12,63057,NA,NA,NA,NA,192.16,192.16
"14224",2016,12,75374,NA,NA,NA,NA,480.43,480.43
"14225",2016,12,75382,NA,NA,NA,NA,57.02,57.02
"14226",2016,12,75515,NA,NA,NA,NA,3513.25,3513.25
"14227",2016,12,76802,NA,NA,NA,NA,1087.84,1087.84
"14228",2016,13,10132,NA,NA,NA,NA,0,NA
"14229",2016,13,40212,NA,NA,NA,NA,0,NA
"14230",2016,13,63073,NA,NA,NA,NA,3839.71,3839.71
"14231",2016,13,63081,NA,NA,NA,NA,1743.59,1743.59
"14232",2016,13,63099,NA,NA,NA,NA,8756.05,8756.05
"14233",2016,13,63107,NA,NA,NA,NA,1105.8,1105.8
"14234",2016,13,63115,NA,NA,NA,NA,3900.13,3900.13
"14235",2016,13,63123,NA,NA,NA,NA,4725.48,4725.48
"14236",2016,13,63131,NA,NA,NA,NA,1185.82,1185.82
"14237",2016,13,63149,NA,NA,NA,NA,1546.59,1546.59
"14238",2016,13,63164,NA,NA,NA,NA,3996.01,3996.01
"14239",2016,13,63172,NA,NA,NA,NA,131.97,131.97
"14240",2016,13,63180,NA,NA,NA,NA,1337.68,1337.68
"14241",2016,13,63198,NA,NA,NA,NA,469.09,469.09
"14242",2016,13,63206,NA,NA,NA,NA,83.4,83.4
"14243",2016,13,63214,NA,NA,NA,NA,656.35,656.35
"14244",2016,13,63222,NA,NA,NA,NA,325.46,325.46
"14245",2016,13,63230,NA,NA,NA,NA,360.69,360.69
"14246",2016,14,10140,NA,NA,NA,NA,0,NA
"14247",2016,14,63248,NA,NA,NA,NA,150.65,150.65
"14248",2016,14,63271,NA,NA,NA,NA,22.02,22.02
"14249",2016,14,63289,NA,NA,NA,NA,279.99,279.99
"14250",2016,14,63297,NA,NA,NA,NA,90.88,90.88
"14251",2016,14,63305,NA,NA,NA,NA,131.37,131.37
"14252",2016,14,76687,NA,NA,NA,NA,1762.01,1762.01
"14253",2016,14,76844,NA,NA,NA,NA,0,NA
"14254",2016,15,10157,NA,NA,NA,NA,0,NA
"14255",2016,15,40113,NA,NA,NA,NA,0,NA
"14256",2016,15,40121,NA,NA,NA,NA,0,NA
"14257",2016,15,63313,NA,NA,NA,NA,2923.44,2923.44
"14258",2016,15,63321,NA,NA,NA,NA,28918.82,28918.82
"14259",2016,15,63339,NA,NA,NA,NA,1719.24,1719.24
"14260",2016,15,63347,NA,NA,NA,NA,35.08,35.08
"14261",2016,15,63354,NA,NA,NA,NA,11.4,11.4
"14262",2016,15,63362,NA,NA,NA,NA,17238.22,17238.22
"14263",2016,15,63370,NA,NA,NA,NA,346.3,346.3
"14264",2016,15,63388,NA,NA,NA,NA,46.37,46.37
"14265",2016,15,63404,NA,NA,NA,NA,5392.37,5392.37
"14266",2016,15,63412,NA,NA,NA,NA,3954.25,3954.25
"14267",2016,15,63420,NA,NA,NA,NA,215.73,215.73
"14268",2016,15,63438,NA,NA,NA,NA,1009.89,1009.89
"14269",2016,15,63446,NA,NA,NA,NA,177.92,177.92
"14270",2016,15,63461,NA,NA,NA,NA,2575.57,2575.57
"14271",2016,15,63479,NA,NA,NA,NA,3128.03,3128.03
"14272",2016,15,63487,NA,NA,NA,NA,143.15,143.15
"14273",2016,15,63503,NA,NA,NA,NA,8995.08,8995.08
"14274",2016,15,63529,NA,NA,NA,NA,36167.74,36167.74
"14275",2016,15,63545,NA,NA,NA,NA,842.39,842.39
"14276",2016,15,63552,NA,NA,NA,NA,1300.08,1300.08
"14277",2016,15,63560,NA,NA,NA,NA,2958.4,2958.4
"14278",2016,15,63578,NA,NA,NA,NA,3269.89,3269.89
"14279",2016,15,63586,NA,NA,NA,NA,20.59,20.59
"14280",2016,15,63594,NA,NA,NA,NA,540.55,540.55
"14281",2016,15,63610,NA,NA,NA,NA,278.6,278.6
"14282",2016,15,63628,NA,NA,NA,NA,275.2,275.2
"14283",2016,15,63651,NA,NA,NA,NA,75.89,75.89
"14284",2016,15,63669,NA,NA,NA,NA,81.55,81.55
"14285",2016,15,63677,NA,NA,NA,NA,2505.91,2505.91
"14286",2016,15,63685,NA,NA,NA,NA,1779.2,1779.2
"14287",2016,15,63693,NA,NA,NA,NA,3966.14,3966.14
"14288",2016,15,63719,NA,NA,NA,NA,185.6,185.6
"14289",2016,15,63750,NA,NA,NA,NA,5400.6,5400.6
"14290",2016,15,63768,NA,NA,NA,NA,214.04,214.04
"14291",2016,15,63776,NA,NA,NA,NA,3187.14,3187.14
"14292",2016,15,63784,NA,NA,NA,NA,233.45,233.45
"14293",2016,15,63792,NA,NA,NA,NA,2883.32,2883.32
"14294",2016,15,63800,NA,NA,NA,NA,2126.58,2126.58
"14295",2016,15,63818,NA,NA,NA,NA,956.65,956.65
"14296",2016,15,63826,NA,NA,NA,NA,4140.02,4140.02
"14297",2016,15,63834,NA,NA,NA,NA,673.29,673.29
"14298",2016,15,63842,NA,NA,NA,NA,3488.38,3488.38
"14299",2016,15,63859,NA,NA,NA,NA,1714.26,1714.26
"14300",2016,15,73544,NA,NA,NA,NA,986.74,986.74
"14301",2016,15,73742,NA,NA,NA,NA,4766.63,4766.63
"14302",2016,15,73908,NA,NA,NA,NA,3377.82,3377.82
"14303",2016,15,75168,NA,NA,NA,NA,714.74,714.74
"14304",2016,16,10165,NA,NA,NA,NA,0,NA
"14305",2016,16,63875,NA,NA,NA,NA,921.19,921.19
"14306",2016,16,63883,NA,NA,NA,NA,1698.19,1698.19
"14307",2016,16,63891,NA,NA,NA,NA,3151,3151
"14308",2016,16,63917,NA,NA,NA,NA,5353.71,5353.71
"14309",2016,16,63925,NA,NA,NA,NA,3553.76,3553.76
"14310",2016,16,63933,NA,NA,NA,NA,0,382.02
"14311",2016,16,63941,NA,NA,NA,NA,0,782.27
"14312",2016,16,63958,NA,NA,NA,NA,357.45,357.45
"14313",2016,16,63966,NA,NA,NA,NA,317.97,317.97
"14314",2016,16,63974,NA,NA,NA,NA,2899.28,2899.28
"14315",2016,16,63982,NA,NA,NA,NA,1827.18,1827.18
"14316",2016,16,63990,NA,NA,NA,NA,0,1547.88
"14317",2016,16,73932,NA,NA,NA,NA,2483.06,2483.06
"14318",2016,16,76364,NA,NA,NA,NA,0,NA
"14319",2016,17,10173,NA,NA,NA,NA,0,NA
"14320",2016,17,64014,NA,NA,NA,NA,1568.96,1568.96
"14321",2016,17,64022,NA,NA,NA,NA,3026.7,3026.7
"14322",2016,17,64030,NA,NA,NA,NA,1452.48,1452.48
"14323",2016,17,64048,NA,NA,NA,NA,242.21,242.21
"14324",2016,17,64055,NA,NA,NA,NA,1376.34,1376.34
"14325",2016,17,64063,NA,NA,NA,NA,0,NA
"14326",2016,17,64071,NA,NA,NA,NA,0,NA
"14327",2016,17,76976,NA,NA,NA,NA,749.62,749.62
"14328",2016,18,10181,NA,NA,NA,NA,0,NA
"14329",2016,18,64089,NA,NA,NA,NA,138.24,138.24
"14330",2016,18,64105,NA,NA,NA,NA,317.58,317.58
"14331",2016,18,64113,NA,NA,NA,NA,196.05,196.05
"14332",2016,18,64139,NA,NA,NA,NA,751.37,751.37
"14333",2016,18,64162,NA,NA,NA,NA,6.28,6.28
"14334",2016,18,64170,NA,NA,NA,NA,206.62,206.62
"14335",2016,18,64188,NA,NA,NA,NA,170.8,170.8
"14336",2016,18,64196,NA,NA,NA,NA,1040.46,1040.46
"14337",2016,18,64204,NA,NA,NA,NA,159.45,159.45
"14338",2016,18,75036,NA,NA,NA,NA,120.51,120.51
"14339",2016,19,10199,NA,NA,NA,NA,0,NA
"14340",2016,19,40139,NA,NA,NA,NA,0,NA
"14341",2016,19,40147,NA,NA,NA,NA,0,NA
"14342",2016,19,40154,NA,NA,NA,NA,0,NA
"14343",2016,19,40162,NA,NA,NA,NA,0,NA
"14344",2016,19,40170,NA,NA,NA,NA,0,NA
"14345",2016,19,40188,NA,NA,NA,NA,0,NA
"14346",2016,19,40196,NA,NA,NA,NA,0,NA
"14347",2016,19,40683,NA,NA,NA,NA,0,NA
"14348",2016,19,40691,NA,NA,NA,NA,0,NA
"14349",2016,19,40709,NA,NA,NA,NA,0,NA
"14350",2016,19,64212,NA,NA,NA,NA,20041.91,20041.91
"14351",2016,19,64246,NA,NA,NA,NA,19881.81,19881.81
"14352",2016,19,64261,NA,NA,NA,NA,9315.96,9315.96
"14353",2016,19,64279,NA,NA,NA,NA,8358.01,8358.01
"14354",2016,19,64287,NA,NA,NA,NA,13107.37,13107.37
"14355",2016,19,64295,NA,NA,NA,NA,3502.62,3502.62
"14356",2016,19,64303,NA,NA,NA,NA,11950.65,11950.65
"14357",2016,19,64311,NA,NA,NA,NA,3870.83,3870.83
"14358",2016,19,64329,NA,NA,NA,NA,9859.65,9859.65
"14359",2016,19,64337,NA,NA,NA,NA,14674.73,14674.73
"14360",2016,19,64345,NA,NA,NA,NA,2170.16,2170.16
"14361",2016,19,64352,NA,NA,NA,NA,6025.6,6025.6
"14362",2016,19,64378,NA,NA,NA,NA,4749.8,4749.8
"14363",2016,19,64394,NA,NA,NA,NA,6801.86,6801.86
