"","Fiscalyear","Ccode","Dcode","state_rev_PP_16","CAExp_PP","CALocalAssist_PP","timetrend","formula_weight","pred_mod1","pred_mod2"
"7893",2011,30,"66647",7488.05,3858,10903,8,0.0742,7537.93523400365,7472.85817772298
"7894",2011,30,"66670",8040.24,3858,10903,8,0.37796,8165.55491036708,8115.54416140473
"7895",2011,30,"66696",7244.07,3858,10903,8,0.26855,7365.59931630955,7257.87820797192
"7896",2011,30,"66746",7080.53,3858,10903,8,0.2696,7118.07575771125,7029.67094058085
"7897",2011,30,"73635",7690.39,3858,10903,8,0.06284,7624.83538226712,7599.22912749637
"7898",2011,30,"73643",7269.78,3858,10903,8,0.09036,7456.00038929085,7262.17842593286
"7899",2011,30,"73650",7031.35,3858,10903,8,0.05232,7407.89728365195,7392.83437611718
"7900",2011,30,"73924",7194.49,3858,10903,8,0.03022,7457.69980272083,7295.72497380452
"7901",2011,31,"66761",6627.75,3858,10903,8,0.05438,7686.95679725912,6165.36539079327
"7902",2011,31,"66779",9238.09,3858,10903,8,0.08484,8859.4124402076,8537.42070842634
"7903",2011,31,"66787",11281.07,3858,10903,8,0.14899,8470.61278870218,9672.44487944895
"7904",2011,31,"66795",12950.3,3858,10903,8,0.10368,9497.7233316439,11881.4506252497
"7905",2011,31,"66803",6781.02,3858,10903,8,0.08654,6691.26563104844,6719.62251628261
"7906",2011,31,"66829",6788.31,3858,10903,8,0.02788,6787.35270473991,6909.5774382463
"7907",2011,31,"66837",8140.74,3858,10903,8,0.08592,7590.97640850649,7696.71119045674
"7908",2011,31,"66845",9409.53,3858,10903,8,0.04246,7508.74677677497,8206.01071043578
"7909",2011,31,"66852",21308.55,3858,10903,8,0.07052,14375.5352679482,17949.291235297
"7910",2011,31,"66886",13817.07,3858,10903,8,0.07322,9061.78568869542,10869.659208463
"7911",2011,31,"66894",8467.61,3858,10903,8,0.05386,8035.36299770777,8189.40613934528
"7912",2011,31,"66910",6576.34,3858,10903,8,0.06594,6590.95849497689,6530.85014549609
"7913",2011,31,"66928",7552.07,3858,10903,8,0.05928,7526.85252380042,7421.48590197554
"7914",2011,31,"66944",11517.15,3858,10903,8,0.0938,10400.0651401688,11313.7718521821
"7915",2011,31,"66951",6839.42,3858,10903,8,0.0744,8129.27807998492,7232.930492105
"7916",2011,31,"75085",7166.48,3858,10903,8,0.0428,7014.64541494317,7138.90780498803
"7917",2011,32,"66969",11247.73,3858,10903,8,0.10874,11095.7925349702,11756.1133193532
"7918",2011,33,"66977",7036.14,3858,10903,8,0.30047,7049.21293492134,7012.62280636111
"7919",2011,33,"66985",7837.34,3858,10903,8,0.33722,7597.42038398101,7712.08245436832
"7920",2011,33,"66993",6734.9,3858,10903,8,0.15788,6819.03059256992,6728.08355389349
"7921",2011,33,"67033",7197.22,3858,10903,8,0.0915,7280.90741138413,7159.31123296299
"7922",2011,33,"67041",26982.65,3858,10903,8,0.22501,33619.4919461856,32696.8946741312
"7923",2011,33,"67058",7358.4,3858,10903,8,0.21192,7115.32137671096,7157.99233384026
"7924",2011,33,"67082",7289.25,3858,10903,8,0.29648,6897.34485759488,7174.58819989411
"7925",2011,33,"67090",7148.73,3858,10903,8,0.29151,7071.19423496011,7048.26275093885
"7926",2011,33,"67116",6995.43,3858,10903,8,0.09786,6776.30511358876,6903.57572265718
"7927",2011,33,"67124",7608.47,3858,10903,8,0.31993,7599.66704889959,7553.75858338922
"7928",2011,33,"67157",9650.13,3858,10903,8,0.30215,9204.75244116406,9367.85948092378
"7929",2011,33,"67173",7362.27,3858,10903,8,0.32105,7154.77438639471,7183.63659275892
"7930",2011,33,"67181",7415.31,3858,10903,8,0.2458,7377.77208593927,7167.73608478661
"7931",2011,33,"67199",8906.16,3858,10903,8,0.38832,7822.15753219728,8110.73173288494
"7932",2011,33,"67207",8355.57,3858,10903,8,0.22914,8033.30781569892,8125.02992149899
"7933",2011,33,"67215",7660.12,3858,10903,8,0.18959,7594.72152290139,7643.83410969456
"7934",2011,33,"67231",6570.59,3858,10903,8,0.24258,6768.11686564074,6600.86795116401
"7935",2011,33,"67249",6712.35,3858,10903,8,0.30418,6897.85942787405,6715.20727409652
"7936",2011,33,"73676",8034.55,3858,10903,8,0.37068,7727.31571664861,7937.15570253657
"7937",2011,33,"75176",7110.94,3858,10903,8,0.1737,7148.75910968895,7016.98109538779
"7938",2011,33,"75192",6638.67,3858,10903,8,0.0471,6758.21060354059,6605.2186714922
"7939",2011,33,"75200",6640.91,3858,10903,8,0.0711,6801.58512129388,6642.96263086433
"7940",2011,33,"75242",15448.4,3858,10903,8,0.31587,10747.3940754797,14235.5140324765
"7941",2011,34,"67280",7533.09,3858,10903,8,0.1296,7315.96957081738,7318.67698297775
"7942",2011,34,"67314",7697.47,3858,10903,8,0.11672,7797.55468962312,7859.46245170132
"7943",2011,34,"67322",7264.01,3858,10903,8,0.25945,7380.55282416144,7375.71864846947
"7944",2011,34,"67330",7419.33,3858,10903,8,0.07792,7205.64556925545,7413.41656835743
"7945",2011,34,"67348",7127.71,3858,10903,8,0.19547,7012.42779475094,7040.52814519424
"7946",2011,34,"67355",7962.46,3858,10903,8,0.12253,7854.47106537924,7937.23362333756
"7947",2011,34,"67413",9248.49,3858,10903,8,0.15123,8326.95346369249,8580.40802390738
"7948",2011,34,"67421",7583.27,3858,10903,8,0.38545,7778.05579236587,7553.91730555422
"7949",2011,34,"67439",9147.84,3858,10903,8,0.25308,8842.78527965776,9030.69687599547
"7950",2011,34,"67447",9011.26,3858,10903,8,0.10236,8760.76314816751,8895.45318634705
"7951",2011,34,"73973",7381.68,3858,10903,8,0.17615,7518.42047295958,7407.37272447643
"7952",2011,34,"75283",8949.52,3858,10903,8,0.16831,8487.67211049355,8743.50866547257
"7953",2011,34,"76505",9072.67,3858,10903,8,0.35584,9107.29216783506,9190.71003020228
"7954",2011,35,"67454",10705.92,3858,10903,8,0.048,11470.8874104563,10749.0627722718
"7955",2011,35,"67462",11720.74,3858,10903,8,0.0625,10177.791744099,9725.00671734797
"7956",2011,35,"67470",6674.79,3858,10903,8,0.21129,6920.52931186996,6773.5996992333
"7957",2011,35,"67488",9807.61,3858,10903,8,0.09524,9459.80543123399,9389.86444918552
"7958",2011,35,"67504",6660.76,3858,10903,8,0.09362,6820.21297878566,6606.34589111359
"7959",2011,35,"67520",16921.9,3858,10903,8,0.425,23494.2150851634,15265.1899758216
"7960",2011,35,"67538",7715.41,3858,10903,8,0.09178,7754.48999575792,7667.56489066312
"7961",2011,35,"67553",6556.12,3858,10903,8,0.06054,6890.14965348249,6610.64415866804
"7962",2011,35,"67561",7140.19,3858,10903,8,0.0409,6831.04237812108,6731.8209910594
"7963",2011,35,"67579",26924.98,3858,10903,8,0.05882,16686.8127780434,23166.0881004237
"7964",2011,35,"75259",8537.2,3858,10903,8,0.17769,8476.55218701538,8624.53405702778
"7965",2011,36,"67587",7208.75,3858,10903,8,0.34023,6724.94791599921,6931.43196669605
"7966",2011,36,"67595",6563.81,3858,10903,8,0.07044,6677.99052955565,6558.34488371573
"7967",2011,36,"67611",7074.82,3858,10903,8,0.26379,7220.84538195515,7165.86793953171
"7968",2011,36,"67637",7048.45,3858,10903,8,0.20205,7099.10602753495,7081.75493594297
"7969",2011,36,"67645",6489.04,3858,10903,8,0.14878,6448.46010042181,6276.59121683029
"7970",2011,36,"67652",7737.83,3858,10903,8,0.12904,7629.97540206982,7508.42161821531
"7971",2011,36,"67678",6787.15,3858,10903,8,0.09872,6847.50655130817,6804.43008963689
"7972",2011,36,"67686",7275.91,3858,10903,8,0.31118,7182.43203721874,7155.36759096399
"7973",2011,36,"67694",6646.9,3858,10903,8,0.24153,6641.54042423902,6479.37748524461
"7974",2011,36,"67702",6096.1,3858,10903,8,0.07438,6201.16039538678,6025.87406643474
"7975",2011,36,"67710",7708.3,3858,10903,8,0.34163,7679.83783786811,7650.28223051323
"7976",2011,36,"67736",9149.88,3858,10903,8,0.09508,7365.98895444897,7725.54345199394
"7977",2011,36,"67777",7705.26,3858,10903,8,0.19442,7775.20435334922,7750.24827524233
"7978",2011,36,"67785",6390.8,3858,10903,8,0.21206,6635.06916889786,6503.15877525427
"7979",2011,36,"67793",7385.84,3858,10903,8,0.02336,8351.02798556302,7974.10281586335
"7980",2011,36,"67801",9384.2,3858,10903,8,0.17769,8867.01618701541,8778.12240486503
"7981",2011,36,"67819",7463.12,3858,10903,8,0.35248,7356.30473235238,7366.37829734351
"7982",2011,36,"67827",10721.82,3858,10903,8,0.36438,11829.6330682384,11019.580272461
"7983",2011,36,"67843",6989.77,3858,10903,8,0.12393,7023.45898724817,6966.26565371201
"7984",2011,36,"67850",7464.92,3858,10903,8,0.31657,7406.82303641409,7373.76092280694
"7985",2011,36,"67868",7573.38,3858,10903,8,0.1036,7488.99659325142,7464.33882396511
"7986",2011,36,"67876",8843.7,3858,10903,8,0.38944,8739.01186969242,8803.02214141605
"7987",2011,36,"67892",11597.37,3858,10903,8,0.23537,10236.2145680157,10914.1771174512
"7988",2011,36,"67918",6762.7,3858,10903,8,0.2962,6467.84327322109,6498.27417241594
"7989",2011,36,"67934",7849.75,3858,10903,8,0.30614,7532.28751849052,7713.91939750561
"7990",2011,36,"67959",7606.08,3858,10903,8,0.12043,7153.17818257583,7255.21101084309
"7991",2011,36,"73858",11917.57,3858,10903,8,0.35948,13410.2813416971,12990.8590474603
"7992",2011,36,"73890",7842.62,3858,10903,8,0.1014,7533.1092874573,7407.3097399265
"7993",2011,36,"73957",6733.8,3858,10903,8,0.13905,6890.5305434327,6882.08431673241
"7994",2011,36,"75044",6747.04,3858,10903,8,0.24944,6743.43368279852,6689.91847585066
"7995",2011,36,"75051",9521.41,3858,10903,8,0.32434,8678.46050278671,9076.66753496903
"7996",2011,36,"75069",6782.51,3858,10903,8,0.14136,6844.03511451644,6749.32542034481
"7997",2011,36,"75077",6932.82,3858,10903,8,0.19673,7030.84492443297,7011.44699493896
"7998",2011,37,"67967",6682.94,3858,10903,8,0.063,6989.43885905213,6792.80306968103
"7999",2011,37,"67975",7093.27,3858,10903,8,0.07178,7510.6933976302,7244.54278965644
"8000",2011,37,"67983",10165.69,3858,10903,8,0.34667,10304.9803565963,10272.2112309636
"8001",2011,37,"67991",7056.87,3858,10903,8,0.19967,7186.32656035775,7068.14885868544
"8002",2011,37,"68007",8716.73,3858,10903,8,0.02998,9072.35758754333,9288.46559098571
"8003",2011,37,"68023",8521.06,3858,10903,8,0.14248,8722.47845201162,8493.73132649725
"8004",2011,37,"68031",6728.12,3858,10903,8,0.01826,6708.10541304048,6448.84980038049
"8005",2011,37,"68049",31829.69,3858,10903,8,0.10286,16507.6192631206,21672.5462445061
"8006",2011,37,"68056",8814.85,3858,10903,8,0.02446,8991.68463846008,9148.31072089604
"8007",2011,37,"68080",7548.46,3858,10903,8,0.03264,7617.16263909433,7826.25046991817
"8008",2011,37,"68098",6922.16,3858,10903,8,0.27177,6984.28253660808,6841.83507315465
"8009",2011,37,"68106",8258.93,3858,10903,8,0.21031,7947.50976656169,8014.14575105914
"8010",2011,37,"68114",6903.33,3858,10903,8,0.17699,6977.34822608094,6789.98944053134
"8011",2011,37,"68122",8726.08,3858,10903,8,0.12988,8287.64815519117,8296.42498584762
"8012",2011,37,"68130",9034.6,3858,10903,8,0.11805,9010.65371539865,8846.91024151054
"8013",2011,37,"68155",12928.4,3858,10903,8,0.1005,11109.4054805416,11797.8213451443
"8014",2011,37,"68163",51419,3858,10903,8,0.13667,43913.5580762553,47654.9880874175
"8015",2011,37,"68171",12227.98,3858,10903,8,0.10394,14858.3072314196,12651.5414225259
"8016",2011,37,"68189",7753.29,3858,10903,8,0.09718,7829.90083725237,7712.05982049833
"8017",2011,37,"68197",6750.57,3858,10903,8,0.15977,7040.924787093,6892.48031936895
"8018",2011,37,"68205",7105.36,3858,10903,8,0.28675,7318.71230060574,7111.80421199079
"8019",2011,37,"68213",12575.94,3858,10903,8,0.23187,10102.8307633433,11311.771216702
"8020",2011,37,"68221",7737.68,3858,10903,8,0.3445,7634.65557769945,7572.56346670927
"8021",2011,37,"68296",7225.29,3858,10903,8,0.04716,7370.67865733499,7155.10023729727
"8022",2011,37,"68304",6980.04,3858,10903,8,0.09062,7028.96528906651,7030.12071791689
"8023",2011,37,"68312",13134.85,3858,10903,8,0.00866,11979.2628059392,13147.0686640016
"8024",2011,37,"68338",8765.58,3858,10903,8,0.16229,9092.25004645709,8745.66568707761
"8025",2011,37,"68346",7650.48,3858,10903,8,0.01864,7657.63542040493,7715.44715165946
"8026",2011,37,"68353",6716.01,3858,10903,8,0.04008,6933.23030959782,6810.6891456655
"8027",2011,37,"68361",6454.48,3858,10903,8,0.08706,6765.00643059982,6514.84324236284
"8028",2011,37,"68379",7038.87,3858,10903,8,0.33029,7429.73867072972,7172.77934367835
"8029",2011,37,"68387",11433.77,3858,10903,8,0.03714,11622.739673673,11877.6656036372
"8030",2011,37,"68395",8660.08,3858,10903,8,0.31846,8281.09923093718,8524.44803125846
"8031",2011,37,"68403",65012.66,3858,10903,8,0.08666,37614.9897386371,46759.8203649833
"8032",2011,37,"68411",8227.09,3858,10903,8,0.15725,7920.94752772896,8046.22762199454
"8033",2011,37,"68437",7726.3,3858,10903,8,0.3326,10930.6452418135,10419.4928432973
"8034",2011,37,"68452",7306.53,3858,10903,8,0.17755,7471.76039482853,7356.92583376356
"8035",2011,37,"73551",6634.83,3858,10903,8,0.0418,7057.33318503687,7080.23670439233
"8036",2011,37,"73569",7084.72,3858,10903,8,0.19148,7292.43871742446,7091.9971309884
"8037",2011,37,"73791",6664.06,3858,10903,8,0.09724,6641.49489104674,6494.91529660318
"8038",2011,37,"75416",12984.07,3858,10903,8,0.29452,12747.2007669784,11944.5958182221
"8039",2011,37,"75614",7596.1,3858,10903,8,0.11455,7750.17891072634,7537.80106964568
"8040",2011,38,"68478",8473.45,3858,10903,8,0.19407,8742.92487288199,8452.92825765562
"8041",2011,39,"68486",6931.18,3858,10903,8,0.21367,7638.67977904713,6842.33484398263
"8042",2011,39,"68502",7241.3,3858,10903,8,0.1074,7104.97566689566,7097.30247105154
"8043",2011,39,"68544",6539.34,3858,10903,8,0.07598,6567.89016323708,6544.23550811066
"8044",2011,39,"68569",6822.71,3858,10903,8,0.17496,6989.42423937098,6782.30238680463
"8045",2011,39,"68577",7576.67,3858,10903,8,0.13065,7469.96201221909,7606.16274091865
"8046",2011,39,"68585",8133.78,3858,10903,8,0.22123,8106.36955713942,8169.8256461064
"8047",2011,39,"68593",6852.61,3858,10903,8,0.19757,6835.06667755434,6784.86787203155
"8048",2011,39,"68619",7981.43,3858,10903,8,0.36872,7719.34062603209,7376.06049385814
"8049",2011,39,"68627",123736.89,3858,10903,8,0.18154,105583.107472155,165686.472494012
"8050",2011,39,"68635",7114.94,3858,10903,8,0.10268,7263.63410173753,7131.00189198562
"8051",2011,39,"68650",6573.98,3858,10903,8,0.08088,6686.51488977829,6570.02420425299
"8052",2011,39,"68676",8937.3,3858,10903,8,0.35199,8652.59045969827,8716.2847979971
"8053",2011,39,"75499",7611.83,3858,10903,8,0.11371,7534.98615760495,7516.81404860316
"8054",2011,39,"76760",6405.35,3858,10903,8,0.04976,6150.46685215798,6405.34999999979
"8055",2011,40,"68700",7256.78,3858,10903,8,0.08446,7239.36343284315,7122.2298316668
"8056",2011,40,"68726",10181.77,3858,10903,8,0.07136,11023.3290210695,10768.4265014366
"8057",2011,40,"68759",7363.31,3858,10903,8,0.10712,7307.06208252183,7350.64743036955
"8058",2011,40,"68791",7102.67,3858,10903,8,0.10794,7554.16315104513,7612.4201115554
"8059",2011,40,"68809",10046.2,3858,10903,8,0.07996,9660.30039826448,10237.2850728132
"8060",2011,40,"68825",7821.46,3858,10903,8,0.20142,7783.94496269392,7838.85306342842
"8061",2011,40,"68833",10484.02,3858,10903,8,0.27856,11030.0214576724,11091.4628508703
"8062",2011,40,"68841",7267.04,3858,10903,8,0.04456,7276.54065957841,7233.83926210174
"8063",2011,40,"75457",7675.77,3858,10903,8,0.11441,7818.08011853944,7728.21039802422
"8064",2011,40,"75465",13788.9,3858,10903,8,0.18441,12938.3732119864,13853.5619093441
"8065",2011,41,"68858",5081.25,3858,10903,8,0.27072,6824.94109520639,6544.78040934595
"8066",2011,41,"68866",7190.96,3858,10903,8,0.02818,8985.79897371182,8235.36812409251
"8067",2011,41,"68874",8592.38,3858,10903,8,0.05862,8299.48193206222,8642.26762722361
"8068",2011,41,"68882",6829.75,3858,10903,8,0.05322,7092.12109056774,6880.13037020796
"8069",2011,41,"68890",7692.53,3858,10903,8,0.08784,7636.19012992672,7662.03261604771
"8070",2011,41,"68908",10086.89,3858,10903,8,0.00354,10258.5355488185,10637.1871394858
"8071",2011,41,"68916",7360.35,3858,10903,8,0.24097,7554.67725549144,7409.50598655017
"8072",2011,41,"68924",8508.6,3858,10903,8,0.08018,8402.21292884383,8526.55123918329
"8073",2011,41,"68932",6893.94,3858,10903,8,0.05354,7177.52804413778,6970.93046861959
"8074",2011,41,"68940",12821.49,3858,10903,8,0.2017,11675.1215470678,12147.7993163052
"8075",2011,41,"68957",10307.53,3858,10903,8,0.02038,11144.835980442,11043.2642723178
"8076",2011,41,"68965",8662.33,3858,10903,8,0.02322,9370.51519337616,9427.08884888884
"8077",2011,41,"68973",6711.25,3858,10903,8,0.07386,7173.96259583543,6921.5943838162
"8078",2011,41,"68981",13768.57,3858,10903,8,0.01966,13397.5283349095,13808.8654703348
"8079",2011,41,"68999",8692.79,3858,10903,8,0.40862,10321.9483992968,9305.58308178293
"8080",2011,41,"69005",8210.49,3858,10903,8,0.21178,9251.22558452407,8488.57329508808
"8081",2011,41,"69013",7400.43,3858,10903,8,0.10728,7657.89455930687,7686.63867941248
"8082",2011,41,"69021",7165.03,3858,10903,8,0.0223,8020.80270186233,7719.61242626816
"8083",2011,41,"69039",6985.96,3858,10903,8,0.0811,7436.51142035768,7290.63714520047
"8084",2011,41,"69047",13007.06,3858,10903,8,0.0525,12137.3904450351,13204.6329277384
"8085",2011,41,"69062",12405.82,3858,10903,8,0.0829,12373.4040341892,12868.2108835143
"8086",2011,41,"69070",7614.52,3858,10903,8,0.09074,7694.92939665526,7739.15677903933
"8087",2011,41,"69088",12605.53,3858,10903,8,0.02566,12452.9027143478,13208.4223693525
"8088",2011,42,"69104",16316.08,3858,10903,8,0.0077,14205.281945229,15791.8493538478
"8089",2011,42,"69112",9814.57,3858,10903,8,0.15858,16942.8065535044,11037.7914308095
"8090",2011,42,"69120",7441.32,3858,10903,8,0.36809,7319.86656119104,7264.52011253029
"8091",2011,42,"69138",7536.53,3858,10903,8,0.08634,7740.27178506718,7764.33422742203
"8092",2011,42,"69146",9074.18,3858,10903,8,0.20758,8461.36681891726,9279.80606431668
"8093",2011,42,"69161",20429.6,3858,10903,8,0.005,16477.5675244819,18357.7769071031
"8094",2011,42,"69179",22827.22,3858,10903,8,0.09432,21295.5879397201,23710.2055051827
"8095",2011,42,"69195",10129.51,3858,10903,8,0.10032,9530.23031915843,9771.02405761525
"8096",2011,42,"69203",6790.5,3858,10903,8,0.33722,7177.57538398093,7074.94413086187
"8097",2011,42,"69211",8333.98,3858,10903,8,0.07122,8105.73522888258,8670.7183733159
"8098",2011,42,"69229",7462.22,3858,10903,8,0.1919,7454.92909398514,7434.71330083105
"8099",2011,42,"69245",18432.32,3858,10903,8,0.02212,18875.4395404792,19568.353688051
"8100",2011,42,"69252",24100.85,3858,10903,8,0.01856,23419.2656820123,24731.2745555109
"8101",2011,42,"69260",8318.21,3858,10903,8,0.09484,7566.58673927144,7908.92905624886
"8102",2011,42,"69310",8236.86,3858,10903,8,0.26659,7964.10722569301,8047.0234668596
"8103",2011,42,"69328",11163.1,3858,10903,8,0.05116,10184.2965769605,11021.4997198292
"8104",2011,42,"69336",7387.14,3858,10903,8,0.12092,7252.24845522994,7482.58105519116
"8105",2011,42,"69344",18536.3,3858,10903,8,0.06386,21846.1282967716,21300.2145032546
"8106",2011,42,"75010",13895.86,3858,10903,8,0.29977,11597.2139739869,11948.7113778667
"8107",2011,42,"76786",8225.79,3858,10903,8,0.10816,7941.37556265323,8225.78999999977
"8108",2011,43,"69369",8576.64,3858,10903,8,0.34611,7816.61018784873,8041.82826444315
"8109",2011,43,"69377",6824.48,3858,10903,8,0.11784,6864.66502711831,6780.26165391049
"8110",2011,43,"69385",7044.05,3858,10903,8,0.04494,6973.86966694286,6951.28419996039
"8111",2011,43,"69393",7901.84,3858,10903,8,0.26561,7629.69868038475,7969.01368713174
"8112",2011,43,"69401",9015.01,3858,10903,8,0.0525,8641.54544503514,9245.73739744156
"8113",2011,43,"69419",6505.56,3858,10903,8,0.03172,6633.38814758044,6527.86119511299
"8114",2011,43,"69427",8467.75,3858,10903,8,0.1114,8539.12258652112,8406.76189210289
"8115",2011,43,"69435",6614.66,3858,10903,8,0.08696,6719.35500760911,6653.54914417329
"8116",2011,43,"69450",7320.22,3858,10903,8,0.33841,7300.5796175696,7255.62384525327
"8117",2011,43,"69468",8888.55,3858,10903,8,0.03876,8555.05812612138,9167.68051545111
"8118",2011,43,"69484",7401.69,3858,10903,8,0.1352,7538.18225829309,7482.17687954197
"8119",2011,43,"69492",13073.28,3858,10903,8,0.03908,14036.8870796914,14225.1067958383
"8120",2011,43,"69500",8014.55,3858,10903,8,0.01096,8488.58253472385,8304.8230161822
"8121",2011,43,"69518",6765.56,3858,10903,8,0.02808,7096.91755072125,7240.63644379485
"8122",2011,43,"69526",6547.46,3858,10903,8,0.01168,7216.27918025655,7092.74512024589
"8123",2011,43,"69534",10977.55,3858,10903,8,0.00502,11051.8622090799,11612.2378887611
"8124",2011,43,"69542",8598.85,3858,10903,8,0.4005,8721.19445245698,8758.04470910025
"8125",2011,43,"69575",6822.23,3858,10903,8,0.0898,6981.36622054324,6686.68592145127
"8126",2011,43,"69583",7039.68,3858,10903,8,0.08776,7132.79039153427,6953.3764140666
"8127",2011,43,"69591",7318.79,3858,10903,8,0.1021,7607.89224839181,7532.79488145758
"8128",2011,43,"69609",14183.07,3858,10903,8,0.0436,12844.5117988683,14175.2304406829
"8129",2011,43,"69617",23082.53,3858,10903,8,0.29844,21726.5949482113,22053.7080401681
"8130",2011,43,"69625",7218.15,3858,10903,8,0.10724,7395.27319011062,7324.70738826817
"8131",2011,43,"69633",6940.45,3858,10903,8,0.19169,7253.95840570479,6973.36755414632
"8132",2011,43,"69641",11072.1,3858,10903,8,0.03382,11205.8950303838,11585.9729046722
"8133",2011,43,"69666",8366.5,3858,10903,8,0.09898,8820.39745108389,8331.56407896783
"8134",2011,43,"69674",7972.52,3858,10903,8,0.12036,8250.18128648237,8502.84062827429
"8135",2011,43,"69682",10154.54,3858,10903,8,0.01538,9225.48383091015,9981.22591458309
"8136",2011,43,"69690",7397.44,3858,10903,8,0.12925,7685.14909035014,7870.50960433127
"8137",2011,43,"69708",6590.84,3858,10903,8,0.04256,6842.21619976564,6655.27419818613
"8138",2011,43,"73387",6660.01,3858,10903,8,0.102,7219.07282540116,6889.12449029106
"8139",2011,44,"69732",11573.66,3858,10903,8,0.03256,11706.2749007018,12074.9443181083
"8140",2011,44,"69757",7107.76,3858,10903,8,0.02636,7319.61867528221,7510.57881913239
"8141",2011,44,"69765",8172.46,3858,10903,8,0.21479,8205.19011654229,8276.85000772821
"8142",2011,44,"69773",9603.84,3858,10903,8,0.01068,8283.1529503501,9661.21112769463
"8143",2011,44,"69781",8207.57,3858,10903,8,0.08302,8757.05814177796,8293.94688382683
"8144",2011,44,"69799",9518.29,3858,10903,8,0.285,9167.77289826958,9588.13694249744
"8145",2011,44,"69807",8632.7,3858,10903,8,0.04522,8912.82325131661,8758.68242333113
"8146",2011,44,"69849",6555.79,3858,10903,8,0.07736,7071.23640050783,6686.90006040885
"8147",2011,44,"75432",6339.34,3858,10903,8,0.02526,6595.26802238523,6327.09611888738
"8148",2011,45,"69856",9025.47,3858,10903,8,0.14206,9346.73807545097,8755.94803122131
"8149",2011,45,"69872",7463.68,3858,10903,8,0.20142,7428.79796269393,7304.47890267458
"8150",2011,45,"69880",9797.71,3858,10903,8,0.24433,9527.3152679769,9788.10468471763
"8151",2011,45,"69914",7471.08,3858,10903,8,0.34527,7760.99443472739,7561.55121628752
"8152",2011,45,"69922",10524.33,3858,10903,8,0.285,10917.7888982696,10358.6384454918
"8153",2011,45,"69948",6880.11,3858,10903,8,0.07744,7017.14313890036,6986.11226585242
"8154",2011,45,"69955",8373.33,3858,10903,8,0.10828,7495.83678921324,7761.21354386735
"8155",2011,45,"69971",6968.34,3858,10903,8,0.2178,7106.9276485605,6824.05104665418
"8156",2011,45,"69989",9537.34,3858,10903,8,0.17545,9595.98951202511,9513.39662109664
"8157",2011,45,"69997",10990.75,3858,10903,8,0.30432,13441.8352200609,11259.7756956273
"8158",2011,45,"70003",6598.24,3858,10903,8,0.03222,6693.02626253365,6674.09997909854
"8159",2011,45,"70011",7598.84,3858,10903,8,0.22179,7942.18472588699,7665.98630922683
"8160",2011,45,"70029",13479,3858,10903,8,0.23768,10320.9261390994,10770.9860276197
"8161",2011,45,"70037",36742.27,3858,10903,8,0.08572,35117.9595625251,33202.8131394204
"8162",2011,45,"70045",7551.44,3858,10903,8,0.07084,7740.52722151822,7760.32134267249
"8163",2011,45,"70052",6866.23,3858,10903,8,0.09244,7298.63158749612,7060.67976983151
"8164",2011,45,"70078",6710.45,3858,10903,8,0.05968,6805.33821576294,6905.1005767058
"8165",2011,45,"70086",18974.28,3858,10903,8,0.32133,14758.1149707685,18504.5256817186
"8166",2011,45,"70094",7437.99,3858,10903,8,0.14927,7147.51337307596,7035.86700340558
"8167",2011,45,"70110",7702.21,3858,10903,8,0.15452,7873.74158008451,7753.98551390421
"8168",2011,45,"70128",7354.49,3858,10903,8,0.08594,8179.0030931046,7621.26051224907
"8169",2011,45,"70136",10446.36,3858,10903,8,0.08498,9512.13223239446,9779.15968065884
"8170",2011,45,"70169",15750.62,3858,10903,8,0.40239,15382.6216469801,17800.4570317016
"8171",2011,45,"73700",14739.86,3858,10903,8,0.35073,15457.7653300162,14613.140291226
"8172",2011,45,"75267",11496.47,3858,10903,8,0.25189,9790.17104606917,10726.048574554
"8173",2011,46,"70177",11632.79,3858,10903,8,0.09868,11993.301182112,11887.1670010542
"8174",2011,47,"70185",8073.4,3858,10903,8,0.14815,8514.9420355808,8328.68571678532
"8175",2011,47,"70193",18458.01,3858,10903,8,0.425,19838.8380851634,20857.7660872375
"8176",2011,47,"70201",7538.17,3858,10903,8,0.11658,8302.24289743624,7815.45816097768
"8177",2011,47,"70227",13358.41,3858,10903,8,0.12687,9904.98662317296,9681.07032550749
"8178",2011,47,"70243",8257.25,3858,10903,8,0.31636,8377.74134813378,8498.41555144934
"8179",2011,47,"70250",22712.47,3858,10903,8,0.19484,16736.8027299099,18667.1763765596
"8180",2011,47,"70292",30042.34,3858,10903,8,0.36669,22744.4836393221,22202.2331467073
"8181",2011,47,"70318",9339.46,3858,10903,8,0.285,9934.01589826956,9869.56174367503
"8182",2011,47,"70326",8262.67,3858,10903,8,0.13086,8407.62470049941,8028.43003168
"8183",2011,47,"70334",11315.9,3858,10903,8,0.20303,9923.9935728432,10229.8094521174
"8184",2011,47,"70359",27661.98,3858,10903,8,0.35836,20492.4750042019,25172.9350800872
"8185",2011,47,"70367",8419.07,3858,10903,8,0.32497,28384.7725676278,6718.66248092189
"8186",2011,47,"70375",17471.06,3858,10903,8,0.425,15085.5530851634,14868.0663338961
"8187",2011,47,"70383",9932.89,3858,10903,8,0.07142,10522.0210748639,10371.178606681
"8188",2011,47,"70409",9272.62,3858,10903,8,0.22361,10050.6100243166,10069.8205317425
