"","year","x","y","Subject_Category","idx_error","Freq","Percent","CumFreq","CumPercent"
"4441","14","Master_Above","PCT_AfrAm","English Language Arts",TRUE,180,3.8,4691,100
"4442","14","Master_Above","PCT_AfrAm","Foreign Languages",FALSE,2400,99.2,2400,99.2
"4443","14","Master_Above","PCT_AfrAm","Foreign Languages",TRUE,19,0.8,2419,100
"4444","14","Master_Above","PCT_AfrAm","History/Social Science",FALSE,4319,99.4,4319,99.4
"4445","14","Master_Above","PCT_AfrAm","History/Social Science",TRUE,27,0.6,4346,100
"4446","14","Master_Above","PCT_AfrAm","Mathematics",FALSE,4410,99.3,4410,99.3
"4447","14","Master_Above","PCT_AfrAm","Mathematics",TRUE,30,0.7,4440,100
"4448","14","Master_Above","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,4135,70.7,4135,70.7
"4449","14","Master_Above","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,1717,29.3,5852,100
"4450","14","Master_Above","PCT_AfrAm","PE/Health",FALSE,4264,89.6,4264,89.6
"4451","14","Master_Above","PCT_AfrAm","PE/Health",TRUE,494,10.4,4758,100
"4452","14","Master_Above","PCT_AfrAm","Science",FALSE,4335,97.4,4335,97.4
"4453","14","Master_Above","PCT_AfrAm","Science",TRUE,117,2.6,4452,100
"4454","14","Master_Above","PCT_AfrAm","Self-Contained Class",FALSE,7131,99.5,7131,99.5
"4455","14","Master_Above","PCT_AfrAm","Self-Contained Class",TRUE,38,0.5,7169,100
"4456","14","Master_Above","PCT_AfrAm","Special Designated Subjects",FALSE,483,94.3,483,94.3
"4457","14","Master_Above","PCT_AfrAm","Special Designated Subjects",TRUE,29,5.7,512,100
"4458","14","Master_Above","PCT_AfrAm",NA,FALSE,2,0,2,0
"4459","14","Master_Above","PCT_AfrAm",NA,TRUE,5661,100,5663,100
"4460","14","YearsTeaching","PCT_AfrAm","Art, Music, Dance, Drama",FALSE,3708,86.6,3708,86.6
"4461","14","YearsTeaching","PCT_AfrAm","Art, Music, Dance, Drama",TRUE,572,13.4,4280,100
"4462","14","YearsTeaching","PCT_AfrAm","Career Technical Education/Vocational",FALSE,2439,99.8,2439,99.8
"4463","14","YearsTeaching","PCT_AfrAm","Career Technical Education/Vocational",TRUE,5,0.2,2444,100
"4464","14","YearsTeaching","PCT_AfrAm","Computer Education",FALSE,1537,97,1537,97
"4465","14","YearsTeaching","PCT_AfrAm","Computer Education",TRUE,48,3,1585,100
"4466","14","YearsTeaching","PCT_AfrAm","English Language Arts",FALSE,4513,96.2,4513,96.2
"4467","14","YearsTeaching","PCT_AfrAm","English Language Arts",TRUE,178,3.8,4691,100
"4468","14","YearsTeaching","PCT_AfrAm","Foreign Languages",FALSE,2404,99.4,2404,99.4
"4469","14","YearsTeaching","PCT_AfrAm","Foreign Languages",TRUE,15,0.6,2419,100
"4470","14","YearsTeaching","PCT_AfrAm","History/Social Science",FALSE,4324,99.5,4324,99.5
"4471","14","YearsTeaching","PCT_AfrAm","History/Social Science",TRUE,22,0.5,4346,100
"4472","14","YearsTeaching","PCT_AfrAm","Mathematics",FALSE,4411,99.3,4411,99.3
"4473","14","YearsTeaching","PCT_AfrAm","Mathematics",TRUE,29,0.7,4440,100
"4474","14","YearsTeaching","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,4140,70.7,4140,70.7
"4475","14","YearsTeaching","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,1712,29.3,5852,100
"4476","14","YearsTeaching","PCT_AfrAm","PE/Health",FALSE,4271,89.8,4271,89.8
"4477","14","YearsTeaching","PCT_AfrAm","PE/Health",TRUE,487,10.2,4758,100
"4478","14","YearsTeaching","PCT_AfrAm","Science",FALSE,4337,97.4,4337,97.4
"4479","14","YearsTeaching","PCT_AfrAm","Science",TRUE,115,2.6,4452,100
"4480","14","YearsTeaching","PCT_AfrAm","Self-Contained Class",FALSE,7133,99.5,7133,99.5
"4481","14","YearsTeaching","PCT_AfrAm","Self-Contained Class",TRUE,36,0.5,7169,100
"4482","14","YearsTeaching","PCT_AfrAm","Special Designated Subjects",FALSE,503,98.2,503,98.2
"4483","14","YearsTeaching","PCT_AfrAm","Special Designated Subjects",TRUE,9,1.8,512,100
"4484","14","YearsTeaching","PCT_AfrAm",NA,FALSE,2,0,2,0
"4485","14","YearsTeaching","PCT_AfrAm",NA,TRUE,5661,100,5663,100
"4486","14","YearsInDistrict","PCT_AfrAm","Art, Music, Dance, Drama",FALSE,3708,86.6,3708,86.6
"4487","14","YearsInDistrict","PCT_AfrAm","Art, Music, Dance, Drama",TRUE,572,13.4,4280,100
"4488","14","YearsInDistrict","PCT_AfrAm","Career Technical Education/Vocational",FALSE,2439,99.8,2439,99.8
"4489","14","YearsInDistrict","PCT_AfrAm","Career Technical Education/Vocational",TRUE,5,0.2,2444,100
"4490","14","YearsInDistrict","PCT_AfrAm","Computer Education",FALSE,1537,97,1537,97
"4491","14","YearsInDistrict","PCT_AfrAm","Computer Education",TRUE,48,3,1585,100
"4492","14","YearsInDistrict","PCT_AfrAm","English Language Arts",FALSE,4513,96.2,4513,96.2
"4493","14","YearsInDistrict","PCT_AfrAm","English Language Arts",TRUE,178,3.8,4691,100
"4494","14","YearsInDistrict","PCT_AfrAm","Foreign Languages",FALSE,2404,99.4,2404,99.4
"4495","14","YearsInDistrict","PCT_AfrAm","Foreign Languages",TRUE,15,0.6,2419,100
"4496","14","YearsInDistrict","PCT_AfrAm","History/Social Science",FALSE,4324,99.5,4324,99.5
"4497","14","YearsInDistrict","PCT_AfrAm","History/Social Science",TRUE,22,0.5,4346,100
"4498","14","YearsInDistrict","PCT_AfrAm","Mathematics",FALSE,4411,99.3,4411,99.3
"4499","14","YearsInDistrict","PCT_AfrAm","Mathematics",TRUE,29,0.7,4440,100
"4500","14","YearsInDistrict","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,4140,70.7,4140,70.7
"4501","14","YearsInDistrict","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,1712,29.3,5852,100
"4502","14","YearsInDistrict","PCT_AfrAm","PE/Health",FALSE,4271,89.8,4271,89.8
"4503","14","YearsInDistrict","PCT_AfrAm","PE/Health",TRUE,487,10.2,4758,100
"4504","14","YearsInDistrict","PCT_AfrAm","Science",FALSE,4337,97.4,4337,97.4
"4505","14","YearsInDistrict","PCT_AfrAm","Science",TRUE,115,2.6,4452,100
"4506","14","YearsInDistrict","PCT_AfrAm","Self-Contained Class",FALSE,7133,99.5,7133,99.5
"4507","14","YearsInDistrict","PCT_AfrAm","Self-Contained Class",TRUE,36,0.5,7169,100
"4508","14","YearsInDistrict","PCT_AfrAm","Special Designated Subjects",FALSE,503,98.2,503,98.2
"4509","14","YearsInDistrict","PCT_AfrAm","Special Designated Subjects",TRUE,9,1.8,512,100
"4510","14","YearsInDistrict","PCT_AfrAm",NA,FALSE,2,0,2,0
"4511","14","YearsInDistrict","PCT_AfrAm",NA,TRUE,5661,100,5663,100
"4512","14","NewTeaching","PCT_AfrAm","Art, Music, Dance, Drama",FALSE,675,15.8,675,15.8
"4513","14","NewTeaching","PCT_AfrAm","Art, Music, Dance, Drama",TRUE,3605,84.2,4280,100
"4514","14","NewTeaching","PCT_AfrAm","Career Technical Education/Vocational",FALSE,538,22,538,22
"4515","14","NewTeaching","PCT_AfrAm","Career Technical Education/Vocational",TRUE,1906,78,2444,100
"4516","14","NewTeaching","PCT_AfrAm","Computer Education",FALSE,101,6.4,101,6.4
"4517","14","NewTeaching","PCT_AfrAm","Computer Education",TRUE,1484,93.6,1585,100
"4518","14","NewTeaching","PCT_AfrAm","English Language Arts",FALSE,1804,38.5,1804,38.5
"4519","14","NewTeaching","PCT_AfrAm","English Language Arts",TRUE,2887,61.5,4691,100
"4520","14","NewTeaching","PCT_AfrAm","Foreign Languages",FALSE,431,17.8,431,17.8
"4521","14","NewTeaching","PCT_AfrAm","Foreign Languages",TRUE,1988,82.2,2419,100
"4522","14","NewTeaching","PCT_AfrAm","History/Social Science",FALSE,1321,30.4,1321,30.4
"4523","14","NewTeaching","PCT_AfrAm","History/Social Science",TRUE,3025,69.6,4346,100
"4524","14","NewTeaching","PCT_AfrAm","Mathematics",FALSE,1612,36.3,1612,36.3
"4525","14","NewTeaching","PCT_AfrAm","Mathematics",TRUE,2828,63.7,4440,100
"4526","14","NewTeaching","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,1427,24.4,1427,24.4
"4527","14","NewTeaching","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,4425,75.6,5852,100
"4528","14","NewTeaching","PCT_AfrAm","PE/Health",FALSE,802,16.9,802,16.9
"4529","14","NewTeaching","PCT_AfrAm","PE/Health",TRUE,3956,83.1,4758,100
"4530","14","NewTeaching","PCT_AfrAm","Science",FALSE,1377,30.9,1377,30.9
"4531","14","NewTeaching","PCT_AfrAm","Science",TRUE,3075,69.1,4452,100
"4532","14","NewTeaching","PCT_AfrAm","Self-Contained Class",FALSE,3716,51.8,3716,51.8
"4533","14","NewTeaching","PCT_AfrAm","Self-Contained Class",TRUE,3453,48.2,7169,100
"4534","14","NewTeaching","PCT_AfrAm","Special Designated Subjects",FALSE,54,10.5,54,10.5
"4535","14","NewTeaching","PCT_AfrAm","Special Designated Subjects",TRUE,458,89.5,512,100
"4536","14","NewTeaching","PCT_AfrAm",NA,TRUE,5663,100,5663,100
"4537","14","NewInDistrict","PCT_AfrAm","Art, Music, Dance, Drama",FALSE,971,22.7,971,22.7
"4538","14","NewInDistrict","PCT_AfrAm","Art, Music, Dance, Drama",TRUE,3309,77.3,4280,100
"4539","14","NewInDistrict","PCT_AfrAm","Career Technical Education/Vocational",FALSE,725,29.7,725,29.7
"4540","14","NewInDistrict","PCT_AfrAm","Career Technical Education/Vocational",TRUE,1719,70.3,2444,100
"4541","14","NewInDistrict","PCT_AfrAm","Computer Education",FALSE,164,10.3,164,10.3
"4542","14","NewInDistrict","PCT_AfrAm","Computer Education",TRUE,1421,89.7,1585,100
"4543","14","NewInDistrict","PCT_AfrAm","English Language Arts",FALSE,2371,50.5,2371,50.5
"4544","14","NewInDistrict","PCT_AfrAm","English Language Arts",TRUE,2320,49.5,4691,100
"4545","14","NewInDistrict","PCT_AfrAm","Foreign Languages",FALSE,659,27.2,659,27.2
"4546","14","NewInDistrict","PCT_AfrAm","Foreign Languages",TRUE,1760,72.8,2419,100
"4547","14","NewInDistrict","PCT_AfrAm","History/Social Science",FALSE,1795,41.3,1795,41.3
"4548","14","NewInDistrict","PCT_AfrAm","History/Social Science",TRUE,2551,58.7,4346,100
"4549","14","NewInDistrict","PCT_AfrAm","Mathematics",FALSE,2132,48,2132,48
"4550","14","NewInDistrict","PCT_AfrAm","Mathematics",TRUE,2308,52,4440,100
"4551","14","NewInDistrict","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,1853,31.7,1853,31.7
"4552","14","NewInDistrict","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,3999,68.3,5852,100
"4553","14","NewInDistrict","PCT_AfrAm","PE/Health",FALSE,1158,24.3,1158,24.3
"4554","14","NewInDistrict","PCT_AfrAm","PE/Health",TRUE,3600,75.7,4758,100
"4555","14","NewInDistrict","PCT_AfrAm","Science",FALSE,1833,41.2,1833,41.2
"4556","14","NewInDistrict","PCT_AfrAm","Science",TRUE,2619,58.8,4452,100
"4557","14","NewInDistrict","PCT_AfrAm","Self-Contained Class",FALSE,4470,62.4,4470,62.4
"4558","14","NewInDistrict","PCT_AfrAm","Self-Contained Class",TRUE,2699,37.6,7169,100
"4559","14","NewInDistrict","PCT_AfrAm","Special Designated Subjects",FALSE,74,14.5,74,14.5
"4560","14","NewInDistrict","PCT_AfrAm","Special Designated Subjects",TRUE,438,85.5,512,100
"4561","14","NewInDistrict","PCT_AfrAm",NA,TRUE,5663,100,5663,100
"4562","14","Teacher_Tenured","PCT_AfrAm","Art, Music, Dance, Drama",FALSE,3708,86.6,3708,86.6
"4563","14","Teacher_Tenured","PCT_AfrAm","Art, Music, Dance, Drama",TRUE,572,13.4,4280,100
"4564","14","Teacher_Tenured","PCT_AfrAm","Career Technical Education/Vocational",FALSE,2439,99.8,2439,99.8
"4565","14","Teacher_Tenured","PCT_AfrAm","Career Technical Education/Vocational",TRUE,5,0.2,2444,100
"4566","14","Teacher_Tenured","PCT_AfrAm","Computer Education",FALSE,1537,97,1537,97
"4567","14","Teacher_Tenured","PCT_AfrAm","Computer Education",TRUE,48,3,1585,100
"4568","14","Teacher_Tenured","PCT_AfrAm","English Language Arts",FALSE,4513,96.2,4513,96.2
"4569","14","Teacher_Tenured","PCT_AfrAm","English Language Arts",TRUE,178,3.8,4691,100
"4570","14","Teacher_Tenured","PCT_AfrAm","Foreign Languages",FALSE,2404,99.4,2404,99.4
"4571","14","Teacher_Tenured","PCT_AfrAm","Foreign Languages",TRUE,15,0.6,2419,100
"4572","14","Teacher_Tenured","PCT_AfrAm","History/Social Science",FALSE,4324,99.5,4324,99.5
"4573","14","Teacher_Tenured","PCT_AfrAm","History/Social Science",TRUE,22,0.5,4346,100
"4574","14","Teacher_Tenured","PCT_AfrAm","Mathematics",FALSE,4411,99.3,4411,99.3
"4575","14","Teacher_Tenured","PCT_AfrAm","Mathematics",TRUE,29,0.7,4440,100
"4576","14","Teacher_Tenured","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,4140,70.7,4140,70.7
"4577","14","Teacher_Tenured","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,1712,29.3,5852,100
"4578","14","Teacher_Tenured","PCT_AfrAm","PE/Health",FALSE,4271,89.8,4271,89.8
"4579","14","Teacher_Tenured","PCT_AfrAm","PE/Health",TRUE,487,10.2,4758,100
"4580","14","Teacher_Tenured","PCT_AfrAm","Science",FALSE,4337,97.4,4337,97.4
"4581","14","Teacher_Tenured","PCT_AfrAm","Science",TRUE,115,2.6,4452,100
"4582","14","Teacher_Tenured","PCT_AfrAm","Self-Contained Class",FALSE,7133,99.5,7133,99.5
"4583","14","Teacher_Tenured","PCT_AfrAm","Self-Contained Class",TRUE,36,0.5,7169,100
"4584","14","Teacher_Tenured","PCT_AfrAm","Special Designated Subjects",FALSE,503,98.2,503,98.2
"4585","14","Teacher_Tenured","PCT_AfrAm","Special Designated Subjects",TRUE,9,1.8,512,100
"4586","14","Teacher_Tenured","PCT_AfrAm",NA,FALSE,2,0,2,0
"4587","14","Teacher_Tenured","PCT_AfrAm",NA,TRUE,5661,100,5663,100
"4588","14","UC_CSU_Approved","PCT_AfrAm","Art, Music, Dance, Drama",FALSE,3708,86.6,3708,86.6
"4589","14","UC_CSU_Approved","PCT_AfrAm","Art, Music, Dance, Drama",TRUE,572,13.4,4280,100
"4590","14","UC_CSU_Approved","PCT_AfrAm","Career Technical Education/Vocational",FALSE,2439,99.8,2439,99.8
"4591","14","UC_CSU_Approved","PCT_AfrAm","Career Technical Education/Vocational",TRUE,5,0.2,2444,100
"4592","14","UC_CSU_Approved","PCT_AfrAm","Computer Education",FALSE,1537,97,1537,97
"4593","14","UC_CSU_Approved","PCT_AfrAm","Computer Education",TRUE,48,3,1585,100
"4594","14","UC_CSU_Approved","PCT_AfrAm","English Language Arts",FALSE,4513,96.2,4513,96.2
"4595","14","UC_CSU_Approved","PCT_AfrAm","English Language Arts",TRUE,178,3.8,4691,100
"4596","14","UC_CSU_Approved","PCT_AfrAm","Foreign Languages",FALSE,2404,99.4,2404,99.4
"4597","14","UC_CSU_Approved","PCT_AfrAm","Foreign Languages",TRUE,15,0.6,2419,100
"4598","14","UC_CSU_Approved","PCT_AfrAm","History/Social Science",FALSE,4324,99.5,4324,99.5
"4599","14","UC_CSU_Approved","PCT_AfrAm","History/Social Science",TRUE,22,0.5,4346,100
"4600","14","UC_CSU_Approved","PCT_AfrAm","Mathematics",FALSE,4411,99.3,4411,99.3
"4601","14","UC_CSU_Approved","PCT_AfrAm","Mathematics",TRUE,29,0.7,4440,100
"4602","14","UC_CSU_Approved","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,4140,70.7,4140,70.7
"4603","14","UC_CSU_Approved","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,1712,29.3,5852,100
"4604","14","UC_CSU_Approved","PCT_AfrAm","PE/Health",FALSE,4270,89.7,4270,89.7
"4605","14","UC_CSU_Approved","PCT_AfrAm","PE/Health",TRUE,488,10.3,4758,100
"4606","14","UC_CSU_Approved","PCT_AfrAm","Science",FALSE,4337,97.4,4337,97.4
"4607","14","UC_CSU_Approved","PCT_AfrAm","Science",TRUE,115,2.6,4452,100
"4608","14","UC_CSU_Approved","PCT_AfrAm","Self-Contained Class",FALSE,7133,99.5,7133,99.5
"4609","14","UC_CSU_Approved","PCT_AfrAm","Self-Contained Class",TRUE,36,0.5,7169,100
"4610","14","UC_CSU_Approved","PCT_AfrAm","Special Designated Subjects",FALSE,503,98.2,503,98.2
"4611","14","UC_CSU_Approved","PCT_AfrAm","Special Designated Subjects",TRUE,9,1.8,512,100
"4612","14","UC_CSU_Approved","PCT_AfrAm",NA,TRUE,5663,100,5663,100
"4613","14","NCLB_Core","PCT_AfrAm","Art, Music, Dance, Drama",FALSE,3708,86.6,3708,86.6
"4614","14","NCLB_Core","PCT_AfrAm","Art, Music, Dance, Drama",TRUE,572,13.4,4280,100
"4615","14","NCLB_Core","PCT_AfrAm","Career Technical Education/Vocational",FALSE,2439,99.8,2439,99.8
"4616","14","NCLB_Core","PCT_AfrAm","Career Technical Education/Vocational",TRUE,5,0.2,2444,100
"4617","14","NCLB_Core","PCT_AfrAm","Computer Education",FALSE,1537,97,1537,97
"4618","14","NCLB_Core","PCT_AfrAm","Computer Education",TRUE,48,3,1585,100
"4619","14","NCLB_Core","PCT_AfrAm","English Language Arts",FALSE,4513,96.2,4513,96.2
"4620","14","NCLB_Core","PCT_AfrAm","English Language Arts",TRUE,178,3.8,4691,100
"4621","14","NCLB_Core","PCT_AfrAm","Foreign Languages",FALSE,2404,99.4,2404,99.4
"4622","14","NCLB_Core","PCT_AfrAm","Foreign Languages",TRUE,15,0.6,2419,100
"4623","14","NCLB_Core","PCT_AfrAm","History/Social Science",FALSE,4324,99.5,4324,99.5
"4624","14","NCLB_Core","PCT_AfrAm","History/Social Science",TRUE,22,0.5,4346,100
"4625","14","NCLB_Core","PCT_AfrAm","Mathematics",FALSE,4411,99.3,4411,99.3
"4626","14","NCLB_Core","PCT_AfrAm","Mathematics",TRUE,29,0.7,4440,100
"4627","14","NCLB_Core","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,4140,70.7,4140,70.7
"4628","14","NCLB_Core","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,1712,29.3,5852,100
"4629","14","NCLB_Core","PCT_AfrAm","PE/Health",FALSE,4271,89.8,4271,89.8
"4630","14","NCLB_Core","PCT_AfrAm","PE/Health",TRUE,487,10.2,4758,100
"4631","14","NCLB_Core","PCT_AfrAm","Science",FALSE,4337,97.4,4337,97.4
"4632","14","NCLB_Core","PCT_AfrAm","Science",TRUE,115,2.6,4452,100
"4633","14","NCLB_Core","PCT_AfrAm","Self-Contained Class",FALSE,7133,99.5,7133,99.5
"4634","14","NCLB_Core","PCT_AfrAm","Self-Contained Class",TRUE,36,0.5,7169,100
"4635","14","NCLB_Core","PCT_AfrAm","Special Designated Subjects",FALSE,503,98.2,503,98.2
"4636","14","NCLB_Core","PCT_AfrAm","Special Designated Subjects",TRUE,9,1.8,512,100
"4637","14","NCLB_Core","PCT_AfrAm",NA,TRUE,5663,100,5663,100
"4638","14","AP","PCT_AfrAm","Art, Music, Dance, Drama",FALSE,3708,86.6,3708,86.6
"4639","14","AP","PCT_AfrAm","Art, Music, Dance, Drama",TRUE,572,13.4,4280,100
"4640","14","AP","PCT_AfrAm","Career Technical Education/Vocational",FALSE,2439,99.8,2439,99.8
"4641","14","AP","PCT_AfrAm","Career Technical Education/Vocational",TRUE,5,0.2,2444,100
"4642","14","AP","PCT_AfrAm","Computer Education",FALSE,1537,97,1537,97
"4643","14","AP","PCT_AfrAm","Computer Education",TRUE,48,3,1585,100
"4644","14","AP","PCT_AfrAm","English Language Arts",FALSE,4513,96.2,4513,96.2
"4645","14","AP","PCT_AfrAm","English Language Arts",TRUE,178,3.8,4691,100
"4646","14","AP","PCT_AfrAm","Foreign Languages",FALSE,2404,99.4,2404,99.4
"4647","14","AP","PCT_AfrAm","Foreign Languages",TRUE,15,0.6,2419,100
"4648","14","AP","PCT_AfrAm","History/Social Science",FALSE,4324,99.5,4324,99.5
"4649","14","AP","PCT_AfrAm","History/Social Science",TRUE,22,0.5,4346,100
"4650","14","AP","PCT_AfrAm","Mathematics",FALSE,4411,99.3,4411,99.3
"4651","14","AP","PCT_AfrAm","Mathematics",TRUE,29,0.7,4440,100
"4652","14","AP","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,4140,70.7,4140,70.7
"4653","14","AP","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,1712,29.3,5852,100
"4654","14","AP","PCT_AfrAm","PE/Health",FALSE,4271,89.8,4271,89.8
"4655","14","AP","PCT_AfrAm","PE/Health",TRUE,487,10.2,4758,100
"4656","14","AP","PCT_AfrAm","Science",FALSE,4337,97.4,4337,97.4
"4657","14","AP","PCT_AfrAm","Science",TRUE,115,2.6,4452,100
"4658","14","AP","PCT_AfrAm","Self-Contained Class",FALSE,7133,99.5,7133,99.5
"4659","14","AP","PCT_AfrAm","Self-Contained Class",TRUE,36,0.5,7169,100
"4660","14","AP","PCT_AfrAm","Special Designated Subjects",FALSE,503,98.2,503,98.2
"4661","14","AP","PCT_AfrAm","Special Designated Subjects",TRUE,9,1.8,512,100
"4662","14","AP","PCT_AfrAm",NA,TRUE,5663,100,5663,100
"4663","14","Teacher_White","PCT_Asian","Art, Music, Dance, Drama",FALSE,3629,84.8,3629,84.8
"4664","14","Teacher_White","PCT_Asian","Art, Music, Dance, Drama",TRUE,651,15.2,4280,100
"4665","14","Teacher_White","PCT_Asian","Career Technical Education/Vocational",FALSE,2396,98,2396,98
"4666","14","Teacher_White","PCT_Asian","Career Technical Education/Vocational",TRUE,48,2,2444,100
"4667","14","Teacher_White","PCT_Asian","Computer Education",FALSE,1492,94.1,1492,94.1
"4668","14","Teacher_White","PCT_Asian","Computer Education",TRUE,93,5.9,1585,100
"4669","14","Teacher_White","PCT_Asian","English Language Arts",FALSE,4469,95.3,4469,95.3
"4670","14","Teacher_White","PCT_Asian","English Language Arts",TRUE,222,4.7,4691,100
"4671","14","Teacher_White","PCT_Asian","Foreign Languages",FALSE,2359,97.5,2359,97.5
"4672","14","Teacher_White","PCT_Asian","Foreign Languages",TRUE,60,2.5,2419,100
"4673","14","Teacher_White","PCT_Asian","History/Social Science",FALSE,4266,98.2,4266,98.2
"4674","14","Teacher_White","PCT_Asian","History/Social Science",TRUE,80,1.8,4346,100
"4675","14","Teacher_White","PCT_Asian","Mathematics",FALSE,4351,98,4351,98
"4676","14","Teacher_White","PCT_Asian","Mathematics",TRUE,89,2,4440,100
"4677","14","Teacher_White","PCT_Asian","Other Instruction-Related Assignments",FALSE,4093,69.9,4093,69.9
"4678","14","Teacher_White","PCT_Asian","Other Instruction-Related Assignments",TRUE,1759,30.1,5852,100
"4679","14","Teacher_White","PCT_Asian","PE/Health",FALSE,4209,88.5,4209,88.5
"4680","14","Teacher_White","PCT_Asian","PE/Health",TRUE,549,11.5,4758,100
"4681","14","Teacher_White","PCT_Asian","Science",FALSE,4269,95.9,4269,95.9
"4682","14","Teacher_White","PCT_Asian","Science",TRUE,183,4.1,4452,100
"4683","14","Teacher_White","PCT_Asian","Self-Contained Class",FALSE,7097,99,7097,99
"4684","14","Teacher_White","PCT_Asian","Self-Contained Class",TRUE,72,1,7169,100
"4685","14","Teacher_White","PCT_Asian","Special Designated Subjects",FALSE,489,95.5,489,95.5
"4686","14","Teacher_White","PCT_Asian","Special Designated Subjects",TRUE,23,4.5,512,100
"4687","14","Teacher_White","PCT_Asian",NA,FALSE,2,0,2,0
"4688","14","Teacher_White","PCT_Asian",NA,TRUE,5661,100,5663,100
"4689","14","Teacher_Latino","PCT_Asian","Art, Music, Dance, Drama",FALSE,3629,84.8,3629,84.8
"4690","14","Teacher_Latino","PCT_Asian","Art, Music, Dance, Drama",TRUE,651,15.2,4280,100
"4691","14","Teacher_Latino","PCT_Asian","Career Technical Education/Vocational",FALSE,2396,98,2396,98
"4692","14","Teacher_Latino","PCT_Asian","Career Technical Education/Vocational",TRUE,48,2,2444,100
"4693","14","Teacher_Latino","PCT_Asian","Computer Education",FALSE,1492,94.1,1492,94.1
"4694","14","Teacher_Latino","PCT_Asian","Computer Education",TRUE,93,5.9,1585,100
"4695","14","Teacher_Latino","PCT_Asian","English Language Arts",FALSE,4469,95.3,4469,95.3
"4696","14","Teacher_Latino","PCT_Asian","English Language Arts",TRUE,222,4.7,4691,100
"4697","14","Teacher_Latino","PCT_Asian","Foreign Languages",FALSE,2359,97.5,2359,97.5
"4698","14","Teacher_Latino","PCT_Asian","Foreign Languages",TRUE,60,2.5,2419,100
"4699","14","Teacher_Latino","PCT_Asian","History/Social Science",FALSE,4266,98.2,4266,98.2
"4700","14","Teacher_Latino","PCT_Asian","History/Social Science",TRUE,80,1.8,4346,100
"4701","14","Teacher_Latino","PCT_Asian","Mathematics",FALSE,4351,98,4351,98
"4702","14","Teacher_Latino","PCT_Asian","Mathematics",TRUE,89,2,4440,100
"4703","14","Teacher_Latino","PCT_Asian","Other Instruction-Related Assignments",FALSE,4093,69.9,4093,69.9
"4704","14","Teacher_Latino","PCT_Asian","Other Instruction-Related Assignments",TRUE,1759,30.1,5852,100
"4705","14","Teacher_Latino","PCT_Asian","PE/Health",FALSE,4209,88.5,4209,88.5
"4706","14","Teacher_Latino","PCT_Asian","PE/Health",TRUE,549,11.5,4758,100
"4707","14","Teacher_Latino","PCT_Asian","Science",FALSE,4269,95.9,4269,95.9
"4708","14","Teacher_Latino","PCT_Asian","Science",TRUE,183,4.1,4452,100
"4709","14","Teacher_Latino","PCT_Asian","Self-Contained Class",FALSE,7097,99,7097,99
"4710","14","Teacher_Latino","PCT_Asian","Self-Contained Class",TRUE,72,1,7169,100
"4711","14","Teacher_Latino","PCT_Asian","Special Designated Subjects",FALSE,489,95.5,489,95.5
"4712","14","Teacher_Latino","PCT_Asian","Special Designated Subjects",TRUE,23,4.5,512,100
"4713","14","Teacher_Latino","PCT_Asian",NA,FALSE,2,0,2,0
"4714","14","Teacher_Latino","PCT_Asian",NA,TRUE,5661,100,5663,100
"4715","14","Teacher_Black","PCT_Asian","Art, Music, Dance, Drama",FALSE,3629,84.8,3629,84.8
"4716","14","Teacher_Black","PCT_Asian","Art, Music, Dance, Drama",TRUE,651,15.2,4280,100
"4717","14","Teacher_Black","PCT_Asian","Career Technical Education/Vocational",FALSE,2396,98,2396,98
"4718","14","Teacher_Black","PCT_Asian","Career Technical Education/Vocational",TRUE,48,2,2444,100
"4719","14","Teacher_Black","PCT_Asian","Computer Education",FALSE,1492,94.1,1492,94.1
"4720","14","Teacher_Black","PCT_Asian","Computer Education",TRUE,93,5.9,1585,100
"4721","14","Teacher_Black","PCT_Asian","English Language Arts",FALSE,4469,95.3,4469,95.3
"4722","14","Teacher_Black","PCT_Asian","English Language Arts",TRUE,222,4.7,4691,100
"4723","14","Teacher_Black","PCT_Asian","Foreign Languages",FALSE,2359,97.5,2359,97.5
"4724","14","Teacher_Black","PCT_Asian","Foreign Languages",TRUE,60,2.5,2419,100
"4725","14","Teacher_Black","PCT_Asian","History/Social Science",FALSE,4266,98.2,4266,98.2
"4726","14","Teacher_Black","PCT_Asian","History/Social Science",TRUE,80,1.8,4346,100
"4727","14","Teacher_Black","PCT_Asian","Mathematics",FALSE,4351,98,4351,98
